"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25"
"1" -0.289983948838821 4.26061279940856 3.97474170029728 4.16212177850848 2.75826844127857 1.37138666196751 -0.934001197306251 -1.67152533611696 -3.73220591562939 -2.39260290101292 -0.611203214154672 -1.46005441208849 1.84710625281689 -2.07537739395108 1.13579271275887 -3.14290706586781 1.42121616264624 0.973273364958479 -5.34125071921129 0.996726852284314 -4.39069078293302 0.778636230604288 -0.975311686018433 0.54071298715896 1.07815082767017
"2" 4.96626279793676 1.02845656876404 1.6390545073183 -2.4126857135874 2.16651017502001 -0.0321676737091397 -0.234010382458567 1.01903004399727 -0.608042680669732 -1.13710051369938 3.33825811106503 0.514666802988778 1.21257166188782 2.64528095424429 1.3825550307172 3.87026466898039 1.39881969187293 0.00852770285875459 -1.29331163248092 0.708139008823509 -0.142769295594054 -3.69323321216883 2.31585576311633 -0.383559076512641 0.429568739962722
"3" -4.00743916798019 2.14932376527459 1.5812098124758 -0.493453344943648 -2.66539294414573 0.103573590573212 0.667616499074576 -1.90186075388223 0.726183632263883 -2.43553409575219 -3.16608888950162 4.20191428270339 0.846966298487529 -0.580551512139183 -2.9420396825278 1.35966060490366 1.6776501341669 0.244163129906347 0.396007875367004 0.383106647741708 0.440636742597605 -1.85528410891943 3.71555809826726 1.33993940419952 -2.71834543839241
"4" -1.2962155239247 -2.75429247250312 0.186985532385141 -1.79848284084433 -1.00371863825188 1.20920117996458 0.448246412355805 -0.22566766451104 -2.26496231896611 -1.7092500633704 -0.0577651807037338 1.88568465004239 0.798458214361726 1.32942545073386 1.63819841020722 1.48762686405839 -0.313671315365912 0.914956184579399 -0.871735734016195 -7.73434141178231 2.08393689690289 0.283262457455407 4.61004242352041 2.43680694360257 -0.745396414446188
"5" 5.65999564898647 -4.53346115418678 -2.38366976999809 0.2170322724622 -2.13475273672706 1.45905222620075 -0.79534018583614 -0.72105878323218 -3.0983991331687 -0.625450372775284 -0.909687069315229 2.39012161588673 -1.7926280845453 -1.6184644639788 1.39361946725364 1.59829306181993 2.87676038268009 1.22571718529578 4.00065047187758 0.745136538445088 1.56898928642433 -1.38161358590746 1.73666510103084 1.38153174122183 -3.3524727371788
"6" -0.320612108888076 0.0974879598021795 2.63647098685998 -0.912874432327488 -1.19602155082396 0.568008398814873 -1.79904423055118 -2.66080346778829 -0.676298447114616 2.46819500992025 -2.72159826825044 -2.85448767857875 -1.91556245333235 -0.497777230151511 -2.50806970001245 -1.77009811310495 3.15863541695955 0.402173740972782 -3.683423699493 2.80576362728315 -5.08459484260693 0.438197514266754 0.0858293575278873 1.84531374913173 1.95507682742719
"7" -1.57452173541571 -3.25329475839789 -1.08130938870258 3.17802324791763 1.02160415951326 -5.54868988149862 0.39835226090362 3.8457391768231 -3.27351294517148 -1.99769523091413 -3.45747999048007 -1.85636414458035 1.98583547347456 -2.16516194261684 -0.394714971255904 0.0797820560769808 0.557793969685172 0.916246546213328 2.0931388491733 0.934540713261042 -0.234823090316545 -1.09307967046165 0.56006152813069 1.70347287043924 2.22642062175029
"8" -1.09937634711438 0.152265633448048 2.53135724656483 -0.223820876970001 -1.08472478436667 2.80500839194734 0.470087570486449 -4.10786345651692 -1.05781185517289 -5.06874157630214 0.871353317258428 0.990249655471791 -0.81369131077122 -2.09403545047371 1.16459721285315 0.428464220323517 -0.593616048759753 -0.138422584242988 -1.39872920566999 0.341810513273373 -2.62899658671903 -1.30927455925489 4.02285333394894 -2.82452168619789 -1.89332364149105
"9" -1.8608679410388 0.951496210963256 4.93069962952237 -0.416776907757067 2.04786595028743 -2.89596549608715 -0.956592509829642 0.942090010977915 -0.268908121865166 -3.62725018012643 -0.603091252939734 -0.664926424428297 2.44428275718497 0.788724128931458 1.81184011435313 3.82125189408137 -1.79065281679117 2.5541640081069 2.87397572865747 2.54558438847406 -0.453012323613905 0.0901465927827928 -2.71328984753123 0.633154928437127 1.06662194281131
"10" -1.94163302880537 -0.319678386934076 -2.14151114964113 4.15790116673446 0.647646498514187 -1.02607703700188 -0.109089656562779 3.03779838690742 -0.863436142433534 0.260862463005377 1.92850980760399 -0.417757672099583 1.25013239472551 -4.35370786921222 -5.86782187467473 -4.78210472232354 2.87587236742022 -4.16112623995051 0.217130418559363 3.55039158958147 1.26533033086712 -3.84320984010528 0.184317276803786 -1.92353888080371 -2.50557232553426
"11" 1.39478062886212 0.019265304773655 -2.73167469844602 -2.66905288653766 -3.66089352151264 1.65795759865324 3.15333150283217 0.648928711694672 -2.29092088918779 -0.283932674272615 -1.98824737789315 -1.12542882580702 0.50932252064858 -0.0200534234968333 -3.71828304799986 0.0460389026554341 0.604422693598385 0.767052540228197 0.665760011837629 0.79604101028267 -2.17550653188205 2.94695607408008 2.4063820428739 1.65636599710722 -1.45971804115595
"12" 3.02447165455757 -1.82672704530379 -1.3133840582388 -0.93520639203305 2.78153102981948 2.84721810481296 0.832199569608589 -0.371978413824719 1.09674536769682 2.85217302295576 -0.396074828889151 3.56694553809379 1.40695963984072 -0.323636416977892 -0.357673407234393 -0.2378623643452 -0.421778046713365 -3.09071828325654 3.71925238833576 2.15693377841227 -0.487639718702089 3.44701952409724 -0.481067111920145 2.99354290555203 -2.78384487514753
"13" -1.89721821648588 -0.717902687944936 -2.17607219396917 -1.00111039939691 -0.765942030140879 -0.829759660636632 -0.278372825620813 3.37391573665439 0.459388586465077 1.89202978066982 0.950892295843392 -0.869691439017903 -0.201706827029109 -0.701758509982286 4.0474550671195 1.15925809354793 2.91596956626095 -0.254672881776537 -0.0524144251195329 -3.30034226755867 0.533614331441717 -2.73534627376895 0.741893739208632 -1.1683262592347 -0.379848286698149
"14" 0.0969870970279557 -1.93092403377759 1.69369024441809 -1.4385773123723 0.248708249407347 1.50775622198648 2.14926998703597 -2.90424123213165 -1.19628510022313 -2.2439712097209 3.95439795048545 0.0750420624904595 0.476554865914679 0.213700083804849 -0.681106039476438 0.742422173609801 -2.25591899525309 1.87454818084931 -1.4015689939653 3.95737530542607 1.95917669790583 -0.761394552948626 -4.43444202074393 -0.764025039696522 0.867240608735959
"15" -0.577201328843589 -1.28741210896529 -1.67385018803392 -0.442912741590337 -5.26051384347099 0.180184871713534 -0.56052120154405 -5.34698807542199 -1.45703452818249 1.8440282822821 -3.65514036061917 1.31750924726495 2.70269682867893 -4.79827505424614 -1.79847847049252 2.33605275624619 -0.803957567853278 3.06898223938142 -0.639328434091896 -3.42543743399504 -0.799510229068815 1.3983558406494 0.0931341315253154 0.584987678641454 2.45405455275731
"16" 4.19052727475105 -1.53883832955825 -0.339631796134904 0.463812534914967 0.308450083615715 1.48254083416853 -2.49865951358464 1.00353191083663 -0.478552763415647 2.93358114323217 -3.62566166538513 -2.5620638720714 -1.48497781666883 -3.4690990190247 -0.475114443494362 0.927968979355377 0.89805276611242 3.24321927316108 -2.13259479210694 0.873089126133049 1.23056110338641 -5.67798172365987 1.38998588764907 1.41649065489332 3.45019845230127
"17" 3.71781725228222 1.67152289569683 -3.55638954738928 2.60889634469005 -2.63493736579095 -0.965430391781131 0.29105359192591 -5.2025751176875 -0.16057366534665 -0.163356678385528 -4.36173951212058 -1.83410442230414 3.55546167821997 -0.12126966912676 0.0625208664781304 3.38380792654645 -0.224285451498802 0.537320229536871 0.941303083658717 -2.47754765443774 1.34731704637604 0.824422386645074 1.00369590397702 -0.0384890387883243 -0.0716843761980113
"18" 0.44527825227369 0.800989227888868 0.460876930182211 0.320019260639374 -0.875251795034092 0.0161897909794492 -1.92648809379348 0.839179014428302 2.55687910762104 -2.18462604842473 5.54572465272305 2.96799999984899 -2.02691502076013 -0.232338119071933 0.151128679574604 0.326437079888947 2.98246511376315 -1.97011645822785 -1.26011195961672 -0.558214830618777 -1.69453630750546 -0.944111224191957 -0.852238091152122 -1.61865795495781 2.25119590616486
"19" 2.06979987736633 0.0566747142728994 -2.61060473009394 -0.14210464785043 -0.0121912417241439 -5.00519697039908 -2.00410272311634 0.366196459694 1.94825343103006 0.408219356624448 1.29170025806907 1.2345132114286 -0.608605347489399 -0.204588489151648 -3.73715688518349 4.4768173450595 3.0235280732278 2.99861328165376 0.946356061467942 -0.54527585772354 -0.0528195116156791 -2.78249063874867 -0.920095301495517 -2.03492692231648 -1.89563453198848
"20" -2.87596535597717 -0.868507388264409 -4.46869920400365 2.74982033678493 -2.6931796548108 -2.06478431269173 -2.28563874209901 -3.2120965828848 0.906805567555 -0.17924594990123 -2.47777005956538 -1.80117217001999 -1.24089619793678 -1.94479729842499 -0.262574734122612 -1.85186792762542 1.71335353644421 0.23592961311953 -0.897799238419853 -0.832859337613774 1.89564993728151 -1.50136602642871 -2.45579294895013 -3.21269017447647 1.30134975293342
"21" 1.62758966828598 -0.396752917766289 1.47598678466195 -3.47075183340481 -3.4125633415504 2.76876463471834 -0.0107335900083257 0.455104909575034 1.54790521152859 0.3551291853857 0.280197496445997 3.66614598818132 2.25773169738946 2.35598993370123 2.1277303135899 3.27866975473407 1.11368029699691 0.870982671322636 0.55313132160564 -2.45483931019685 3.21587433455403 -0.0382994979262736 -2.54553034893508 -0.225198885170726 -1.7862146224071
"22" 0.246150277638624 0.519118641594281 2.78237877736442 -3.47298252361472 1.05226163400135 0.0289385070210257 -1.33253182216985 1.76466500724233 -2.96241678424249 0.637919620491961 -0.223608374892672 -2.59775516443208 -0.53336532360019 -1.53800281072558 -0.245288627137355 1.88948202209013 0.0194147086859332 -3.66203208686046 -1.36783716804165 2.03195091684809 -1.43161317857931 -1.25305120654871 1.00396819647788 -2.58925919599448 0.754742259514663
"23" -1.84991773486024 0.346890405296566 -1.57327915219213 -0.400355457719824 -0.69177521346327 -3.16163306249289 -1.65152949444113 2.43732312542359 5.71905129725991 0.863829867813715 1.34043794929572 1.92266485300402 1.26319357189812 -4.23942587540771 -2.8866309756906 -1.08587238846124 0.690461902604086 -0.0565345227715857 2.0779289191371 0.853124882965643 0.596491487212715 -1.14275920707606 -0.866544305487208 -0.780387814874784 3.28606359291123
