"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25"
"1" -1.57006556064057 -5.28002978247052 -2.75536949807118 -3.89588967028197 -4.15649895896269 -2.18740909342432 -0.510234860184041 -0.296644505999048 0.0322313886863279 -0.21303262874154 -0.769189686526827 -2.57009174490177 -1.79849268995038 0.367660534782499 1.97490218460177 2.54917209021753 -0.722349994477838 -0.903957294184913 5.01449872849955 2.94381698719017 -0.761615945547609 4.0668301596585 0.730289518775798 1.29794732934523 -1.72047519611189
"2" 3.97827312891861 -6.16346607593641 -3.01412676066046 0.150979584977945 -0.261859438775971 2.184815107641 2.22562855761279 -0.77965206994847 -0.235991860934337 0.0532911438549815 -0.0954254536739621 -1.08803752350045 -2.06365707447032 -2.29313578780747 -1.2129879493877 -1.95287588545862 3.14573007037125 -1.02051488086466 0.613157903533792 -0.793987208950765 2.4959439183547 -3.6743979693236 0.20038533251815 -2.86417039516687 -2.5896901524439
"3" 0.542311513092257 0.117264038350636 -1.76543824741176 -1.90375994017803 -0.640255746185874 0.988000206629033 2.38717642134614 -1.880496180047 -2.20172867519968 -4.91166918617116 2.03787391995293 -1.51247291502689 -1.29217404556115 -1.09873680254541 -1.26111348776254 -0.696305206196302 -0.726275314164957 4.01398652131312 -1.92317312889791 -2.50877994379443 0.00705127247028482 -1.48480701974478 0.997375005343396 -1.24254851681826 1.59906043563365
"4" -0.204987303334363 -2.12790031969196 1.68965529350461 0.0868838118717209 1.80629200902581 0.574197742503351 -0.367960397288652 1.27039232837446 -3.74036298374741 1.79649219497774 1.132157132278 -1.05383020403998 -2.54782381112734 -0.768153218489651 -1.14034043138249 -0.0724817270244495 3.26502697606465 -0.697138859276946 -0.279986574900168 -3.81709056621554 3.0333262944832 0.869616610120065 -0.572597588109744 2.52835450816006 0.0546283357590916
"5" -1.02726222475839 2.28296267387023 0.560636980496877 3.68878892277914 -1.88881017815747 -1.3651445632069 -3.28959285789179 -4.36476493330241 -1.23421406546257 0.375364210698536 3.01954129881378 0.358827027911587 1.83734242108678 -0.654668390653681 0.726078884338236 3.7997326229042 0.383273006587037 1.28505006394376 -0.87477269004029 -0.513795596346273 -3.06546574004647 -1.09355236376334 2.91000376572725 -0.268403281854702 4.32546913171299
"6" -0.585652763003608 0.744852211962648 0.79939523470502 -2.92552689199871 -1.26662697535967 1.30250876968224 3.94666538701542 1.90651148887858 1.39459841411064 -5.19088840041213 -1.16244524018699 0.503802858668386 0.26632626334126 1.35964627793889 3.50776858259419 2.36601579388106 0.585212686594837 1.49186268255388 -3.12195606630338 -2.04955289216525 0.277833698092596 -1.49627844757554 -4.29103525188243 -2.29866395499429 -0.102025533628036
"7" -2.21560168719552 -1.18693036237917 2.61064449647309 1.19863482842169 0.0386063329975677 2.46309032219397 2.19312438218843 2.4404619574158 1.0969236812338 3.74433514481894 -0.643742962847835 1.39234559634266 0.175367584100187 2.47093150316085 -3.35467530162511 0.322050981494069 0.63258994538562 1.68249931508878 2.12846517944622 0.330512278633665 1.57403497098689 -0.438886970042751 -2.19683376748364 0.295903021813736 0.501022160637313
"8" -0.709634140650593 -0.980657727708614 -1.39607336381618 -2.67277160439957 0.316197634183465 1.25324631713246 1.41266564681778 1.79444997034412 4.28728531760304 0.560708161268312 2.12008570959419 1.81928108348658 -0.873718149596423 5.54695890213777 1.04165286831387 2.63145320427868 1.83865542336332 3.0728517351683 -2.92548067666753 -4.15539412164761 -3.12306101317411 -0.921177542305102 0.859808796407482 -2.85783622223099 0.866405766669166
"9" 4.64959001144578 -4.16853003250392 -3.72369043086554 -1.95230585151749 -0.499869353866461 -0.0764619315091929 1.02775245636089 -1.71155670235781 -2.67596154700218 -1.05826462493785 -0.00676636963405963 0.240783594191324 -1.20977404920698 -3.41804972646077 3.06861507551328 0.0848214205425277 -2.90795339171144 -0.30474302260521 1.15818202381516 1.84254477189156 -0.44992638869407 1.91041474178487 2.6764639685453 3.75945944155834 1.45652167292762
"10" -0.556083899932752 0.102966108127037 1.4750905650964 -0.107498050108228 1.09780954496607 -0.51306944990661 0.569196139278099 2.72372959564974 -0.410635166864892 2.6748046315287 1.13536128043096 -5.37230758360149 -2.4917760718537 -1.27421907244573 -1.12755884988929 0.0313606278684574 1.53934826583659 2.80514734740453 0.679681677244708 -2.68828234391938 0.676625248602487 -1.81629353445721 4.44434965509229 -2.90441027860288 -0.585910108324756
"11" 0.528660296050756 1.10924953219947 -0.833598850473864 -2.89067090793799 -2.43194065708305 -1.89146209517724 1.88473686267758 -1.46909105093898 -1.73703151730147 -1.14913239521889 -1.05741596136614 1.59213881832954 -1.24962322572895 -3.87411930474067 -1.07923611799863 -0.380792598129765 1.39011274823991 1.14537545385828 -2.4847648096191 -2.36764423341527 2.75124678555698 -1.76630961449136 1.17183041201595 2.08647671000025 0.250379978731313
"12" 0.446388338356934 0.00645902171204056 -0.289697851994553 -2.33787004388718 -2.703345209112 0.821855245288464 3.12367879896736 -1.21715937667863 -3.25131900922476 -3.18106416954466 -3.17573073499513 1.66850507764358 1.45948546306997 -2.20083837518896 2.35804258138932 -4.54300639270458 -3.04655535631005 -1.85118034869391 -0.35144366903064 3.25551048507575 -0.550602832616809 -1.43480405675196 -0.479635366228281 -1.87483790764017 1.65636615687937
"13" -0.715778562045162 -0.548590766766163 -0.321757663724887 0.231776428737401 0.908120434014085 1.17989373831567 -0.507936713236126 -1.43365315532001 -0.701175542283316 0.102401547455393 -0.0424479508601565 -3.6626684026736 -3.89451953678236 4.09057304199256 0.87649722219854 1.31448829520767 -0.346895004149816 -0.304506695049528 0.917748070333098 -0.717109055668105 -1.05315875926132 0.606013263537474 -0.92152942009489 -2.45424648694806 -2.05222986315468
"14" -0.610888103664634 -0.458288053518861 0.875024415645517 4.06123128527572 0.33101281755925 -3.77321655829658 -0.985500290459361 5.14372318419958 -0.257061949306957 -0.847562140826489 0.811691448809398 0.270626027758095 -0.47743044025939 -2.70708250838742 -0.817173651922361 0.367967768272232 -1.92304012171059 0.383972174103762 -0.404789835410844 -0.784381975529899 2.04237410431594 -2.21711220633313 0.460033090933034 0.570647486168678 -3.04534651354711
"15" -2.30935190145472 0.873019669494183 2.64965248483593 1.91758551084114 -0.0527985815879513 2.17211339262766 -0.471622628905413 -1.6059426122929 -1.0829789795642 -0.309427168098156 0.155047712482713 -1.78920103876251 -1.56473203192435 -1.0356219456857 -1.00420037923522 -1.40742656759254 -5.85490171458294 2.02500797619335 -1.42125316665264 1.32809493419784 -1.45470013122478 1.45173715090116 -0.239372045357538 -1.93224323768972 -2.54976983495712
"16" 1.7394478113639 1.47145494333281 -3.32898202943962 -0.907066332867863 2.88417824094473 -1.23242780779396 -0.468678071132122 0.890667520755936 2.06479895214436 -1.7456548790018 0.156327377775577 1.4491991330093 -3.64930668559562 1.42956092926972 4.20114459706088 -5.25776400928479 -2.32928672705534 -1.78623196461815 -1.13166476205555 -0.547815137614749 -3.39117265031707 3.51673203803641 2.23628054447299 0.0428075700067833 -3.38204545701197
"17" -2.50041566787559 -0.289289072681881 -3.1118281227986 3.02417673360132 -1.42862114259158 -0.397201532332648 1.79827839330741 -0.670405856459228 -1.68344440573482 -0.581360026594421 0.102668717398413 -0.141637129371949 0.941743479927413 -1.02564374854718 2.45639812025966 -3.12864741590216 4.6618361256389 -3.34091086786774 2.23817471540103 -3.9035336280534 -2.97442998225288 0.196580485542802 1.99217079074767 -5.07960946058488 -1.16362433407068
"18" -0.878199113256813 1.40457160869482 -0.77456110719233 -0.337774605299542 -1.45927869565159 1.27780084117501 -0.755004352146722 -2.07363907396546 0.0915862194695317 -1.97499391961523 1.45291186348468 0.670904061724489 1.4031705470915 0.896511608284489 1.15161543831671 -0.48402693268591 -2.55818294114048 -0.0610396029846508 0.172816602128025 -1.0204775100918 3.30067727536223 -0.6912605750924 1.68427364346581 2.20957155664339 -1.67840827363662
