"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
"1" 2.30412078516663 -1.51572190850992 1.53579762995577 -2.19801654049665 -2.35033896103113 -0.362422754005918 4.233158951268 -2.74343503908119 1.19875683327409 4.13822155727536 2.95672286652071 -0.154284389557298 2.06756803130038 2.36922554250576 5.28508269796422 -2.04959381845313 -1.16692851938226 -3.07041513457678 4.79428831362256 -2.72930558124484 1.33887974298843 -0.272221444917711 -1.97119386603847 0.701489066047587 3.45682743263531 -2.92143535071078 -0.618072250012067 -1.00090764616817 3.02758545170454 -3.20412413535618 1.50252171143413 1.09851983960855 2.6609475663179 -2.59492491057598 -1.5595664128827 2.71971676206042 0.36206702354721 1.26993251998711 6.25666792936032 8.87139148255329 -2.03071983539484 -2.19279068744294 -5.51265883606172 -3.35475357746299 -0.386215394612518 -4.42409410621414 3.02714415714043 2.66410798034255 -0.143102419096523 -0.136787051814036
"2" 4.34849613326526 -2.20557535118691 -0.283840864929313 -3.15418061250352 1.96649056690094 0.14601715430994 -1.46243244301017 3.7441560022086 0.395765073404414 3.7809032360728 -5.94340062460214 -4.23129353472742 -2.6215196580377 0.706526563306466 -5.17453529793213 1.70819299639697 -3.56917794463069 1.58977059484493 -0.277317948446203 -2.79709545102385 -3.82831201397573 -0.287400992678059 -1.45893970126766 2.50296262779747 0.838303992051422 -1.24971620351024 2.08502181031467 -1.64783059162688 0.797574695679283 -3.1878523247145 7.60601738452859 1.29400094149896 -3.27552903557362 -1.53616998843609 1.40227328151294 -1.64423690690488 -6.55115839109066 1.56731944781329 -2.33920627941888 3.38224545242924 -7.03371887629416 0.0301907099849881 4.28821657290035 -3.21100152369159 -0.529152619900219 -3.72463573027114 -2.86566801011916 -2.04887085477772 -1.95310571768615 -2.54143916318378
"3" 2.97252239411761 -0.503395543920144 3.47439603735011 2.28394361697569 2.28944074268682 6.01249012089904 -0.711404407623305 1.71504067999002 -0.179771393226462 -1.31725080213126 -1.4180868025461 0.620314491111975 -2.64275406319972 -3.33351579046563 1.85858917311183 4.7722109372255 0.967253979459632 -5.63793959075836 -1.8782418930405 -1.32127551727488 0.531570075327779 -1.54106448239035 -0.401845579521817 -0.247957469249449 -0.262477163629533 0.287494271093696 0.00644377573613135 2.52937221704134 -0.205642880063035 1.38440297225852 0.645400614785986 1.73581633885202 2.14264261430941 4.2761396547627 -1.0728397508135 -1.82815617576392 -0.47816252316399 -0.816359899068035 0.186096510672641 -0.915095137744612 -3.81749193129031 1.66402659610853 0.837581797251183 2.12738040403109 2.08920042943595 -1.27809273822552 -3.50784064996855 1.22897644297736 -4.82531234139566 -0.335141072597898
"4" -2.8428389415778 -1.4751569850226 5.07597979795208 0.0282329845716425 -2.90128704773131 -4.11822260641439 -2.18670716800799 -2.7111870096158 1.98227987113159 -2.59609755135515 0.368596186016946 4.05592090656803 -1.42619432205244 4.53951067249021 -2.10727147850943 0.777970043190705 -2.23782673237517 -0.354107969729396 -0.97268673314619 -2.77888215706113 -3.54631223917673 -4.81726432017677 1.14064733649801 -1.33559203267628 5.77966661357113 6.67765496203588 -0.396996710565027 1.67680692850771 2.79375284798113 -4.61453804547274 -3.09035667437832 -4.22657306557892 2.57101700803581 2.01824345823777 -1.25260146268812 -1.94300907560423 -0.313926550165925 -0.906286699987921 -2.30572721513113 0.660851775124833 -0.863039676172158 -2.62327003190345 1.06873376757823 1.12860922405164 -4.24054201646833 -0.68337185988109 1.2435318987593 -0.356769683461317 4.42482831155984 -3.10938470354173
"5" -1.67329309854106 -2.50366747232618 3.03433763053837 3.14088993253047 0.869234619917202 0.864764966043476 0.62518750826343 -1.08398271366099 2.08921239462541 -1.00894595053327 -0.189914043076772 -0.132474740409944 0.302755389019339 1.13960557999933 1.80971186452608 2.14124406873907 0.770685938944823 -1.34327156441753 -1.66014106152053 -3.61588238524881 0.534324485853376 1.48670401149288 4.88634767151416 4.92456903804284 -0.975391564821971 -2.24203742246015 0.371809992145228 -0.466011752243923 3.06123856691399 -4.46557046958249 2.20552884584749 -1.87086708391278 3.87751139688359 -4.02789035270171 -1.20285233116165 0.146923493782477 4.21279887320865 -1.61354939238801 -6.87415906231281 -2.37538783235206 2.3817573684556 -0.964714462345477 6.43107779922262 -2.8412236358516 0.955329103012164 4.1047776577377 2.81308574186137 0.16732973181076 -1.22424164307338 2.74513949445757
"6" 2.6923682742126 1.02837350991796 0.00993437410354743 2.80388282712873 2.05089217837601 0.119839694219347 -1.33589928221876 -1.71857009872443 -0.547376103181701 -0.508459292170401 1.73186988220465 3.71946267853374 -3.08547818968884 -1.39142467779312 3.42282002132534 -3.22399779020554 -0.614172490059279 -0.595436669310864 -1.2899040399101 1.79930277571667 2.50476589263096 -1.02906123079565 -0.41736303306808 -2.11265653096922 5.3110940249165 -2.22656686966288 -2.98920249050879 2.78081283448253 1.24627972863642 0.158506086489813 2.02770873942872 6.83045397886483 1.23928550132172 -3.87843374995952 4.84160566005184 -6.33155500011987 -2.73438839891203 1.81612624717647 -0.120366720397518 6.77985862328137 2.72327861234035 5.76142627619279 -0.100095561427913 -3.13727223511452 -1.3750880307565 -3.06791949590907 -4.48070911011917 -6.59522689933078 2.08060714411903 0.995454354910032
"7" 1.32550099722954 -0.987258863140781 2.29846140778773 -5.35674209083025 -1.05661657703959 -2.68575587716199 6.86682016481987 2.67152811980995 -3.47510674636361 0.226479630731049 2.56827787161059 -0.00721384154015253 -0.0162601322122587 -0.467731414825285 4.51837874087293 -0.776592291520052 2.45357865786408 -1.22757496253105 2.24096753370401 -1.19528432586231 -4.19255678371486 4.08687059003122 0.530541699023786 0.10071744006277 1.0991144645742 1.81050765773812 5.84819947364207 -0.0638945681295022 -0.327191749286216 0.56484727251815 -4.4561198398818 -4.87518030986817 1.23385324129933 -0.107997054116636 1.39907760887359 0.346544695043826 1.67393493634227 3.80233473685308 -4.11978203892141 -0.472735406182625 -4.73681666201627 2.2295409612965 -3.65360498774387 -1.25425406363551 -2.2715402754925 1.77502214207903 2.95612950069124 -3.89321853318116 -1.26919503407738 0.844118536243632
"8" -2.87542658169454 -1.60073469251054 -0.0901301208077373 -3.22534957247982 -0.989266745562518 -3.46281821626492 0.941933095119926 4.98114860626143 2.24720791128337 1.17430885177632 0.609796676325804 2.13437072451367 2.95929597208913 -2.60630614904082 1.84178518422494 -4.37153510614457 -4.01860460786356 0.83162300983777 2.34925788319348 -0.455953545372048 2.83222880928392 2.51881285499452 5.24735753649684 -3.68603524334532 -0.287037373455182 3.27741037121434 -0.247108896398291 0.303889566121317 0.0334897437450349 -3.90366877635452 -0.177153435206471 1.88770302269086 2.45982274785658 1.805925322635 1.55477687804568 -1.25977985752031 8.45898987569461 -6.01045068228259 5.10577085266776 1.41685535189923 2.35249566519658 3.64652936708225 5.71665697804259 0.746669946945748 3.45542576619069 -0.782083843260472 -0.0170624750919132 1.53711980898443 0.887199395136782 0.492539955971334
"9" 0.0515866092496744 0.806151157160131 -4.94547858160636 0.469836222303216 -0.079689544230397 0.559552992786378 2.42571627686327 1.83171776122378 4.7948422743741 -1.29924872283312 -0.173409610549337 -2.91592058359482 -0.028272790476183 0.484159484106553 -3.56313909613217 -0.0160777713214766 3.99488891366161 -3.16069159021423 0.753099971570623 0.33284988888529 -4.03314925116575 -0.332443458617932 1.78523344957112 3.11305643842819 1.56938836719416 2.64553231536122 -0.896479165343734 2.94016113206422 -0.128855355637562 -2.60138138098038 -0.456001751100186 -3.78379531754327 4.29948622823391 -0.992811731657128 2.76843106496835 3.39171561356785 -0.78522729443893 -1.10470064888256 2.60533728010057 0.928004006296171 2.97093298236046 1.33159749503392 1.44477143779818 -4.52209837183 -1.22113221243472 3.52733782341809 2.00962540323397 -4.69035800669473 4.55664389793629 -1.76645276062749
"10" -1.48768364805205 -4.14153777590877 4.82009388403389 0.329274859115714 -1.08856241301271 -1.9090735055856 -0.301596924789467 2.67395527596917 0.469691362942795 -1.355630724054 4.14869988134444 -0.943517432976732 -3.97215599172184 2.37685064433496 0.902933328385568 2.05393700937205 -5.37206701390939 3.92492437040266 -2.15815882560191 -2.59349667070236 4.8763948223488 4.48756377100962 0.995662850157389 -6.65446701410922 3.19559542286645 1.87147684417321 -3.54503027086563 1.25101176140391 1.43305950072815 -1.61686321746651 0.0575352365541589 4.03010979222811 4.20812649052156 -4.54228960858377 1.80426828794486 -0.876411022523463 0.802365321700985 -1.20806722853794 7.5979300060169 3.37796696520706 7.3372790433265 -3.08786267974402 2.66044779354368 -1.2840776912142 5.20938334839503 4.38357642767326 2.0420408823433 -5.17433429362392 -1.18298987960248 0.500384929829117
